basketball-v2/Iteration,Average/Iteration,MetaTest/Average/Iteration,Average/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,basketball-v2/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/StdReturn,Average/MaxReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Iteration,basketball-v2/AverageReturn,basketball-v2/NumEpisodes,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/MaxReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/Iteration,basketball-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,Average/MinReturn
1289,1289,1289,0.83,4.3551424461441e-05,517.9662354479635,258000000,50,4620.143791632438,4310.900319625404,4612.901187894641,0.92,14.253909883054108,0.0,3208.333732673541,0.0,50,4144.114705420914,4310.900319625404,0.0,517.9662354479635,4620.143791632438,710.7068208476337,4310.900319625404,1289,4144.114705420914,200,603.0969788416193,0.005160389002412558,4612.901187894641,0.0,3208.333732673541,0.92,-8.465431022841585e-08,-4.363607877166942e-05,1289,0.83,200,-0.5695228576660156,0.0,603.0969788416193,710.7068208476337,4310.900319625404,14.253909883054108
1290,1290,1290,0.97,2.814650724758394e-05,526.3493589968416,258200000,50,4613.300522780488,4287.209226457063,4613.257409861097,0.94,28.150622391478112,0.0,3038.3737514896884,0.0,50,4242.474468490863,4287.209226457063,0.0,526.3493589968416,4613.300522780488,646.5395023067825,4287.209226457063,1290,4242.474468490863,200,616.2392031581351,0.004788240417838097,4613.257409861097,0.0,3038.3737514896884,0.94,3.4969016269315034e-06,-2.4649605620652437e-05,1290,0.97,200,-0.5660187005996704,0.0,616.2392031581351,646.5395023067825,4287.209226457063,28.150622391478112
1291,1291,1291,0.785,9.849455409494112e-06,503.59525340352604,258400000,50,4614.655747421499,4290.823629259306,4616.367938136444,0.94,1431.8533052599696,0.0,3082.8997134976516,0.0,50,3981.4832371056923,4290.823629259305,0.0,503.59525340352604,4614.655747421499,657.357901802715,4290.823629259306,1291,3981.4832371056923,200,583.4219999094362,0.00439879484474659,4616.367938136444,0.0,3082.8997134976516,0.94,-3.250798954468337e-06,-1.3100254363962449e-05,1291,0.785,200,-0.5692925453186035,0.0,583.4219999094362,657.357901802715,4290.823629259305,1431.8533052599696
1292,1292,1292,0.925,4.491776962822769e-06,512.2083857721536,258600000,50,4616.020393846138,4302.31931108951,4613.001722028449,0.88,3121.9876771010527,0.0,3161.1812222650215,0.0,50,4301.330109423047,4302.31931108951,0.0,512.2083857721536,4616.020393846138,504.90205643985485,4302.31931108951,1292,4301.330109423047,200,623.8202854292027,0.002613514196127653,4613.001722028449,0.0,3161.1812222650215,0.88,1.5571284166071564e-05,1.1079507203248795e-05,1292,0.925,200,-0.5520434379577637,0.0,623.8202854292027,504.90205643985485,4302.31931108951,3121.9876771010527
1293,1293,1293,0.865,3.160822507197736e-05,627.7893430185557,258800000,50,4617.568432065293,4218.619153828176,4611.672082099649,0.86,50.32084462853686,0.0,1852.9235908986316,0.0,50,4006.774024059418,4218.619153828178,0.0,627.7893430185557,4617.568432065293,796.2338695354961,4218.619153828176,1293,4006.774024059418,200,585.7246511372451,0.005247830413281918,4611.672082099649,0.0,1852.9235908986316,0.86,2.6511395844863728e-05,-5.096829227113631e-06,1293,0.865,200,-0.5268816351890564,0.0,585.7246511372451,796.2338695354961,4218.619153828178,50.32084462853686
1294,1294,1294,0.96,1.2882770533906296e-05,589.0578856413862,259000000,50,4615.6180784081635,4199.15183281336,4609.0752287588075,0.84,99.91479597280991,0.0,3071.6431104684466,0.0,50,4330.187604577648,4199.151832813361,0.0,589.0578856413862,4615.6180784081635,531.099922556244,4199.15183281336,1294,4330.187604577648,200,626.1677164030433,0.004347393289208412,4609.0752287588075,0.0,3071.6431104684466,0.84,-5.648492879117839e-05,-6.936769932508469e-05,1294,0.96,200,-0.6097659468650818,0.0,626.1677164030433,531.099922556244,4199.151832813361,99.91479597280991
1295,1295,1295,0.81,5.014693670091219e-06,525.8838240777972,259200000,50,4616.91655860467,4296.582298851735,4614.131824524504,0.9,3018.573603416635,0.0,3112.915501780832,0.0,50,4054.9252569899727,4296.582298851735,0.0,525.8838240777972,4616.91655860467,614.2794917708752,4296.582298851735,1295,4054.9252569899727,200,590.5024183393938,0.0024363126140087843,4614.131824524504,0.0,3112.915501780832,0.9,1.818852251744829e-05,1.3173828847357072e-05,1295,0.81,200,-0.5803150534629822,0.0,590.5024183393938,614.2794917708752,4296.582298851735,3018.573603416635
1296,1296,1296,0.945,9.312844667874742e-06,762.9326300634448,259400000,50,4614.336941559307,4245.177556915809,4612.8381644947185,0.9,514.3781230700262,0.0,45.1028222866559,0.0,50,4255.698379401578,4245.17755691581,0.0,762.9326300634448,4614.336941559307,562.4199358214366,4245.177556915809,1296,4255.698379401578,200,618.2075485281256,0.0035696786362677813,4612.8381644947185,0.0,45.1028222866559,0.9,1.6070920537458733e-05,6.7580758695839904e-06,1296,0.945,200,-0.5528621673583984,0.0,618.2075485281256,562.4199358214366,4245.17755691581,514.3781230700262
1297,1297,1297,0.82,4.701987563748844e-06,552.4637808921058,259600000,50,4614.877597245768,4260.532351823932,4613.080371830107,0.88,3125.945267269196,0.0,3146.405049768465,0.0,50,4119.17798978626,4260.532351823931,0.0,552.4637808921058,4614.877597245768,599.898061698374,4260.532351823932,1297,4119.17798978626,200,602.1131516433015,0.002531408565118909,4613.080371830107,0.0,3146.405049768465,0.88,2.87193943222519e-05,2.4017406758503057e-05,1297,0.82,200,-0.49975061416625977,0.0,602.1131516433015,599.898061698374,4260.532351823931,3125.945267269196
1298,1298,1298,0.915,2.1538731061809813e-05,507.46335190472956,259800000,50,4614.499513254917,4306.1546420789255,4609.56061884199,0.92,52.46387902315564,0.0,3178.9932734903523,0.0,50,4045.6878448073708,4306.1546420789255,0.0,507.46335190472956,4614.499513254917,734.2747244935878,4306.1546420789255,1298,4045.6878448073708,200,593.283229624879,0.004073006100952625,4609.56061884199,0.0,3178.9932734903523,0.92,2.561514747867477e-06,-1.8977216313942336e-05,1298,0.915,200,-0.4975162148475647,0.0,593.283229624879,734.2747244935878,4306.1546420789255,52.46387902315564
1299,1299,1299,0.89,5.38019958185032e-06,674.2869519017025,260000000,50,4611.707038221233,4254.256491451806,4613.163639875165,0.9,3148.318827434989,0.0,990.151197712309,0.0,50,4232.588709762294,4254.256491451806,0.0,674.2869519017025,4611.707038221233,553.1847127907696,4254.256491451806,1299,4232.588709762294,200,615.6035365622969,0.0030389020685106516,4613.163639875165,0.0,990.151197712309,0.9,3.820100755547173e-05,3.282080797362141e-05,1299,0.89,200,-0.43364575505256653,0.0,615.6035365622969,553.1847127907696,4254.256491451806,3148.318827434989
1300,1300,1300,0.86,1.4002689567860216e-05,507.5327547334719,260200000,50,4615.285348551068,4328.089288054307,4610.991969667306,0.86,45.81367153303394,0.0,3154.0015643080624,0.0,50,4194.501140327946,4328.089288054307,0.0,507.5327547334719,4615.285348551068,638.3559712304263,4328.089288054307,1300,4194.501140327946,200,609.9330996223929,0.004109199624508619,4610.991969667306,0.0,3154.0015643080624,0.86,-2.53417638305109e-05,-3.9344453398371115e-05,1300,0.86,200,-0.471748411655426,0.0,609.9330996223929,638.3559712304263,4328.089288054307,45.81367153303394
1301,1301,1301,0.875,3.830710738839116e-06,796.8963165386469,260400000,50,4617.031676803309,4181.8286822277905,4616.548193609206,0.88,3103.389040080315,0.0,3.845573946428734,0.0,50,4190.284393892329,4181.828682227791,0.0,796.8963165386469,4617.031676803309,551.9285972886859,4181.8286822277905,1301,4190.284393892329,200,608.5098152993772,0.002264235634356737,4616.548193609206,0.0,3.845573946428734,0.88,1.3473312719725072e-05,9.642601980885956e-06,1301,0.875,200,-0.45258620381355286,0.0,608.5098152993772,551.9285972886859,4181.828682227791,3103.389040080315
1302,1302,1302,0.925,2.0034469798702048e-05,565.6082904635147,260600000,50,4617.499278451379,4237.418969044764,4608.99963384799,0.86,328.39782645114036,0.0,3135.2910025865185,0.0,50,4155.093899735522,4237.418969044764,0.0,565.6082904635147,4617.499278451379,714.0638657899417,4237.418969044764,1302,4155.093899735522,200,608.924299499037,0.003917590714991093,4608.99963384799,0.0,3135.2910025865185,0.86,1.3260762898426037e-05,-6.773706900276011e-06,1302,0.925,200,-0.42800047993659973,0.0,608.924299499037,714.0638657899417,4237.418969044764,328.39782645114036
1303,1303,1303,0.96,2.6311631700082216e-05,771.7326078934367,260800000,50,4618.444706899345,4195.729929209815,4613.807566848318,0.92,26.63676054430912,0.0,38.20409854306926,0.0,50,4191.366915580688,4195.729929209815,0.0,771.7326078934367,4618.444706899345,643.6104493709465,4195.729929209815,1303,4191.366915580688,200,610.927644249531,0.005047585815191269,4613.807566848318,0.0,38.20409854306926,0.92,1.4502448721032124e-05,-1.1809182979050092e-05,1303,0.96,200,-0.4128742218017578,0.0,610.927644249531,643.6104493709465,4195.729929209815,26.63676054430912
1304,1304,1304,0.85,2.2297816030913964e-05,738.7400444852583,261000000,50,4613.934258384407,4247.76859184161,4610.09664644712,0.94,266.56442376781416,0.0,299.9952502715103,0.0,50,4076.8668274047122,4247.768591841609,0.0,738.7400444852583,4613.934258384407,687.3745982934424,4247.76859184161,1304,4076.8668274047122,200,593.5235431439859,0.004633051808923483,4610.09664644712,0.0,299.9952502715103,0.94,-1.775142300175503e-05,-4.004923903266899e-05,1304,0.85,200,-0.4398966133594513,0.0,593.5235431439859,687.3745982934424,4247.768591841609,266.56442376781416
1305,1305,1305,0.835,1.3565255358116701e-05,1066.5449273714064,261200000,50,4620.580269775897,4089.6847621366232,4612.18363806183,0.88,331.7399727390522,0.0,23.641711304412738,0.0,50,4110.258753961151,4089.6847621366232,0.0,1066.5449273714064,4620.580269775897,702.338220286736,4089.6847621366232,1305,4110.258753961151,200,601.8019823090672,0.004001779947429895,4612.18363806183,0.0,23.641711304412738,0.88,3.560059849405661e-05,2.203534313593991e-05,1305,0.835,200,-0.39389753341674805,0.0,601.8019823090672,702.338220286736,4089.6847621366232,331.7399727390522
1306,1306,1306,0.915,2.916248922701925e-05,490.6368693579076,261400000,50,4614.1978772408165,4318.7990723404855,4612.102831316602,0.92,19.74254785426997,0.0,3112.929438091274,0.0,50,4270.338077833112,4318.7990723404855,0.0,490.6368693579076,4614.1978772408165,693.7367331178478,4318.7990723404855,1306,4270.338077833112,200,619.942439351691,0.005265286657959223,4612.102831316602,0.0,3112.929438091274,0.92,-4.31046646554023e-05,-7.226715388242155e-05,1306,0.915,200,-0.4329109489917755,0.0,619.942439351691,693.7367331178478,4318.7990723404855,19.74254785426997
1307,1307,1307,0.84,5.004107151762582e-06,535.505657963306,261600000,50,4614.799052934111,4263.161342090405,4613.091806797685,0.92,2987.0963836042097,0.0,3121.4787213346954,0.0,50,3965.082040557794,4263.161342090404,0.0,535.505657963306,4614.799052934111,578.3464985602646,4263.161342090405,1307,3965.082040557794,200,579.160495431534,0.0024621766060590744,4613.091806797685,0.0,3121.4787213346954,0.92,-1.1671154425130226e-05,-1.6675261576892808e-05,1307,0.84,200,-0.45252805948257446,0.0,579.160495431534,578.3464985602646,4263.161342090404,2987.0963836042097
1308,1308,1308,0.84,1.944967152667232e-05,521.2123250541666,261800000,50,4617.592242755595,4280.796414897157,4615.284866955487,0.88,134.20808686282336,0.0,3166.482584099188,0.0,50,4076.2764646684846,4280.796414897157,0.0,521.2123250541666,4617.592242755595,701.0163163836504,4280.796414897157,1308,4076.2764646684846,200,595.1317237091159,0.004150043241679668,4615.284866955487,0.0,3166.482584099188,0.88,9.366749509354122e-06,-1.0082922017318197e-05,1308,0.84,200,-0.4439234733581543,0.0,595.1317237091159,701.0163163836504,4280.796414897157,134.20808686282336
1309,1309,1309,0.885,2.9434459975163918e-05,1051.6993190722299,262000000,50,4618.204723758499,4011.6858885312854,4621.702820502635,0.82,995.0261406463391,0.0,34.65074796039731,0.0,50,4217.255292506747,4011.6858885312854,0.0,1051.6993190722299,4618.204723758499,591.8970414204708,4011.6858885312854,1309,4217.255292506747,200,613.4765172747681,0.0046737538650631905,4621.702820502635,0.0,34.65074796039731,0.82,2.393677095824387e-05,-5.497689016920049e-06,1309,0.885,200,-0.41088002920150757,0.0,613.4765172747681,591.8970414204708,4011.6858885312854,995.0261406463391
1310,1310,1310,0.94,6.080470484448597e-06,452.3300636302883,262200000,50,4620.274735361346,4330.358195717044,4618.636983413645,0.94,3155.517404215047,0.0,3175.469422053341,0.0,50,4266.495308210581,4330.358195717043,0.0,452.3300636302883,4620.274735361346,497.7339314457039,4330.358195717044,1310,4266.495308210581,200,619.6007777510662,0.003568534506484866,4618.636983413645,0.0,3175.469422053341,0.94,-1.3042241334915161e-05,-1.9122711819363758e-05,1310,0.94,200,-0.42929455637931824,0.0,619.6007777510662,497.7339314457039,4330.358195717043,3155.517404215047
1311,1311,1311,0.83,3.626846319093602e-05,475.732200394514,262400000,50,4619.238404441534,4306.606652062762,4613.964415900048,0.94,17.28563516178981,0.0,3098.895560910996,0.0,50,4079.345439481512,4306.606652062762,0.0,475.732200394514,4619.238404441534,750.5141105854851,4306.606652062762,1311,4079.345439481512,200,596.5871545354912,0.0046794237568974495,4613.964415900048,0.0,3098.895560910996,0.94,2.2567191990674473e-05,-1.3701271200261544e-05,1311,0.83,200,-0.40358972549438477,0.0,596.5871545354912,750.5141105854851,4306.606652062762,17.28563516178981
1312,1312,1312,0.86,4.369330054032616e-05,475.6967316487221,262600000,50,4619.112127331614,4332.351893682599,4616.861445768931,0.92,35.65752294813288,0.0,3191.4913267769307,0.0,50,4138.652413389851,4332.351893682599,0.0,475.6967316487221,4619.112127331614,709.7046444697453,4332.351893682599,1312,4138.652413389851,200,603.0387479968839,0.005837542004883289,4616.861445768931,0.0,3191.4913267769307,0.92,-1.604435601620935e-05,-5.973765655653551e-05,1312,0.86,200,-0.42232996225357056,0.0,603.0387479968839,709.7046444697453,4332.351893682599,35.65752294813288
1313,1313,1313,0.905,1.0138353900401853e-05,544.2276062720465,262800000,50,4623.533401944093,4267.562371086762,4619.484699646788,0.88,658.2642230271686,0.0,3159.3896069106086,0.0,50,4197.848275519328,4267.562371086762,0.0,544.2276062720465,4623.533401944093,587.4931147865743,4267.562371086762,1313,4197.848275519328,200,610.6400120094027,0.003139027627184987,4619.484699646788,0.0,3159.3896069106086,0.88,1.203297870233655e-07,-1.0018024113378488e-05,1313,0.905,200,-0.42246338725090027,0.0,610.6400120094027,587.4931147865743,4267.562371086762,658.2642230271686
1314,1314,1314,0.925,1.1876491953444201e-05,521.2175994315265,263000000,50,4617.941346392214,4295.338726434831,4618.915281593831,0.88,405.8158846731265,0.0,3132.168995598025,0.0,50,4115.960003497851,4295.338726434831,0.0,521.2175994315265,4617.941346392214,620.7354074575919,4295.338726434831,1314,4115.960003497851,200,601.8599941370735,0.004593771882355213,4618.915281593831,0.0,3132.168995598025,0.88,-1.0431052032799926e-05,-2.2307543986244127e-05,1314,0.925,200,-0.4377612769603729,0.0,601.8599941370735,620.7354074575919,4295.338726434831,405.8158846731265
1315,1315,1315,0.9,1.5598098798363935e-05,742.4714338899348,263200000,50,4619.468016313731,4232.158657918305,4622.416293920405,0.86,333.7412338588287,0.0,364.91195065128835,0.0,50,4180.732720406681,4232.158657918304,0.0,742.4714338899348,4619.468016313731,672.1734116420781,4232.158657918305,1315,4180.732720406681,200,611.2711241080073,0.00341091793961823,4622.416293920405,0.0,364.91195065128835,0.86,7.203649147413671e-06,-8.394449650950264e-06,1315,0.9,200,-0.42876768112182617,0.0,611.2711241080073,672.1734116420781,4232.158657918304,333.7412338588287
1316,1316,1316,0.84,1.9169470760971308e-05,534.802085595248,263400000,50,4623.667573527245,4247.40966368381,4620.1471242358875,0.92,33.85040252136598,0.0,3187.4359509316914,0.0,50,4136.698806310706,4247.40966368381,0.0,534.802085595248,4623.667573527245,737.7429251370421,4247.40966368381,1316,4136.698806310706,200,604.145978261836,0.0042439596727490425,4620.1471242358875,0.0,3187.4359509316914,0.92,-2.2711948986398056e-05,-4.1881419747369364e-05,1316,0.84,200,-0.45769742131233215,0.0,604.145978261836,737.7429251370421,4247.40966368381,33.85040252136598
1317,1317,1317,0.89,1.6398260413552634e-05,512.3073055470772,263600000,50,4617.946311823802,4303.398667795099,4618.564521813417,0.92,853.8687645383501,0.0,3154.9517432767275,0.0,50,4094.431788670014,4303.398667795099,0.0,512.3073055470772,4617.946311823802,619.0139495897457,4303.398667795099,1317,4094.431788670014,200,598.9584917343325,0.0037308912724256516,4618.564521813417,0.0,3154.9517432767275,0.92,3.9134065445978194e-06,-1.2484853868954815e-05,1317,0.89,200,-0.4511742889881134,0.0,598.9584917343325,619.0139495897457,4303.398667795099,853.8687645383501
1318,1318,1318,0.92,1.8838052710634656e-05,463.6617752989604,263800000,50,4622.770955701058,4344.842211651246,4616.306287119018,0.94,1145.076634704703,0.0,3148.9210026073815,0.0,50,4257.191776390906,4344.842211651246,0.0,463.6617752989604,4622.770955701058,582.5465732630264,4344.842211651246,1318,4257.191776390906,200,622.499889660153,0.00428119208663702,4616.306287119018,0.0,3148.9210026073815,0.94,3.533039489411749e-05,1.6492342183482833e-05,1318,0.92,200,-0.4015345573425293,0.0,622.499889660153,582.5465732630264,4344.842211651246,1145.076634704703
1319,1319,1319,0.84,1.7336207292828476e-05,542.412712446219,264000000,50,4621.629746161885,4272.421954593534,4613.131978762487,0.88,169.4684456271595,0.0,3064.275742215271,0.0,50,4027.389442390955,4272.421954593535,0.0,542.412712446219,4621.629746161885,703.4306963711311,4272.421954593534,1319,4027.389442390955,200,590.6616758486362,0.003672487335279584,4613.131978762487,0.0,3064.275742215271,0.88,2.2818061552243307e-05,5.481854259414831e-06,1319,0.84,200,-0.36266088485717773,0.0,590.6616758486362,703.4306963711311,4272.421954593535,169.4684456271595
1320,1320,1320,0.93,1.9807050193776377e-05,926.6390464067165,264200000,50,4618.743618659583,4113.03312636053,4615.021281238274,0.84,443.38627298461466,0.0,38.419053849555155,0.0,50,4237.987509362575,4113.033126360529,0.0,926.6390464067165,4618.743618659583,634.736624191118,4113.03312636053,1320,4237.987509362575,200,619.7270660487135,0.004154807887971401,4615.021281238274,0.0,38.419053849555155,0.84,5.631901331071276e-06,-1.41751488627051e-05,1320,0.93,200,-0.3527640998363495,0.0,619.7270660487135,634.736624191118,4113.033126360529,443.38627298461466
1321,1321,1321,0.79,2.8146641852799803e-05,586.6771353132057,264400000,50,4622.378748851963,4259.305383015288,4614.5226964070835,0.88,120.69074354929337,0.0,2127.220006214344,0.0,50,4020.8082498374188,4259.305383015288,0.0,586.6771353132057,4622.378748851963,667.6520130757901,4259.305383015288,1321,4020.8082498374188,200,589.8371717548104,0.004196749068796635,4614.5226964070835,0.0,2127.220006214344,0.88,3.1582378142047673e-05,3.4357362892478704e-06,1321,0.79,200,-0.30963611602783203,0.0,589.8371717548104,667.6520130757901,4259.305383015288,120.69074354929337
1322,1322,1322,0.94,1.7221542748302454e-05,820.7760625790186,264600000,50,4618.869908903494,4179.706547975684,4614.565604240035,0.88,29.351658542269504,0.0,24.19426187545616,0.0,50,4282.854759561824,4179.706547975684,0.0,820.7760625790186,4618.869908903494,565.676102843785,4179.706547975684,1322,4282.854759561824,200,622.8500060085951,0.0038906249683350325,4614.565604240035,0.0,24.19426187545616,0.88,1.4982237189542502e-05,-2.239305558759952e-06,1322,0.94,200,-0.2771892249584198,0.0,622.8500060085951,565.676102843785,4179.706547975684,29.351658542269504
